S.No.,State Code,State Name,Local Body Code,Local Body Version,Local Body Name (In English),Local Body Name (In Local),Localbody Type Code,Census 2011 Code
3910,36,Telangana,290131,1,Narayankhed,నారాయణఖేడ్,5,0
3911,36,Telangana,248102,3,Narayanpet,నారాయణపేట,5,802923
3912,36,Telangana,253275,7,Narsampet,నర్సంపేట్,5,0
3913,36,Telangana,290080,1,Narsapur,నర్సాపూర్,5,0
3914,36,Telangana,290097,4,Narsingi,నార్సింగి,5,0
3915,36,Telangana,290147,1,Naspur,నస్పూర్,5,0
3916,36,Telangana,290133,1,Nereducharla,నేరేడుచర్ల,5,0
3917,36,Telangana,248089,4,Nirmal,నిర్మల్,5,802899
3918,36,Telangana,248091,5,Nizamabad,నిజామాబాద్,4,802904
3919,36,Telangana,248110,3,Palwancha,పాల్వంచ,5,802933
3920,36,Telangana,290135,2,Parigi,పర్గి,5,0
3921,36,Telangana,257970,6,Parkal,పర్కల్,5,0
3922,36,Telangana,290139,1,Pebbair,పెబ్బైర్,5,0
3923,36,Telangana,257864,6,Pedda Amberpet,పెద్ద అంబర్ పేట్,5,0
3924,36,Telangana,253268,6,Peddapalli,పెద్దపల్లి,5,0
3925,36,Telangana,290145,1,Pochamapally,పోచంపల్లి,5,0
3926,36,Telangana,290083,2,Pocharam,పొచారమ్,5,0
3927,36,Telangana,289549,1,Raikal,రాయికల్,5,0
3928,36,Telangana,251648,7,Ramagundam,రామగుండం,4,802907
3929,36,Telangana,290078,1,Ramayampet,రామాయంపేట్,5,0
3930,36,Telangana,248098,4,Sadasivpet,సదాశివపేట,5,802916
3931,36,Telangana,248094,4,Sangareddy,సంగారెడ్డి,5,802917
3932,36,Telangana,248108,4,Sathupally,సత్తుపల్లి,5,802936
3933,36,Telangana,254925,5,Shadnagar,షాద్ నగర్,5,0
3934,36,Telangana,290149,3,Shamshabad,శంషాబాద్,5,0
3935,36,Telangana,290100,1,Shankarpally,శంకరపల్లి,5,0
3936,36,Telangana,248096,4,Siddipet,సిద్దిపేట్,5,802914
3937,36,Telangana,251654,4,Sircilla,సిరిసిల్ల,5,802912
3938,36,Telangana,302292,1,Station Ghanpur,,5,0
3939,36,Telangana,290095,1,Sulthanabad,సుల్తానాబాద్,5,0
3940,36,Telangana,251684,5,Suryapet,సూర్యాపేట్,5,802927
3941,36,Telangana,248099,3,Tandur,తాండూర్,5,802921
3942,36,Telangana,290152,2,Tellapur,తెల్లాపూర్,5,0
3943,36,Telangana,290134,2,Thirumalagiri,తిరుమలగిరి,5,0
3944,36,Telangana,290071,1,Thorrur,తొర్రూర్,5,0
3945,36,Telangana,290102,2,Thukkuguda,తుక్కుగూడ,5,0
3946,36,Telangana,290086,2,Thumkunta,తూముకుంట,5,0
3947,36,Telangana,290079,1,Toopran,తూప్రాన్,5,0
3948,36,Telangana,290150,2,Turkayamjal,తుర్కయంజాల్,5,0
3949,36,Telangana,253269,6,Vemulawada,వేములవాడ,5,0
3950,36,Telangana,248100,4,Vikarabad,వికారాబాద్,5,802920
3951,36,Telangana,290060,1,Waddepalle,వడ్డెపల్లి,5,0
3952,36,Telangana,248104,4,Wanaparthy,వనపర్తి,5,802924
3953,36,Telangana,251691,13,Warangal,వరంగల్,4,802930
3954,36,Telangana,290137,1,Wardhannapet,వర్దన్నపేట్,5,0
3955,36,Telangana,290068,2,Wyra,వైర,5,0
3956,36,Telangana,290146,1,Yadagirigutta,యాదగిరిగుట్ట,5,0
3957,36,Telangana,248106,3,Yellandu,ఎల్లందు,5,802935
3958,36,Telangana,302809,1,Yellapet,,5,0
3959,36,Telangana,290067,1,Yellareddy,ఎల్లారెడ్డి,5,0
3960,36,Telangana,248097,4,Zaheerabad,జహీరాబాద్,5,802915
3961,38,The Dadra And Nagar Haveli And Daman And Diu,251272,2,Daman,Daman,5,802638
3962,38,The Dadra And Nagar Haveli And Daman And Diu,251271,2,Diu,Diu,5,802637
3963,38,The Dadra And Nagar Haveli And Daman And Diu,251273,3,Silvassa,Silvassa,5,802639
3964,16,Tripura,249785,17,Agartala Municipal Corporation,আগরতলা মিউনিসিপাল কর্পোরেশন,4,801522
3965,16,Tripura,249797,3,Amarpur Nagar Panchayat,অমরপুর নগর পঞ্চায়েত,7,801527
3966,16,Tripura,249802,4,Ambassa Municipal Council,আমবাসা মিউনিসিপাল কাউন্সিল,5,801532
3967,16,Tripura,249794,2,Badharghat,Badharghat,7,0
3968,16,Tripura,249798,4,Belonia Municipal Council,বিলোনিয়া মিউনিসিপাল কাউন্সিল,5,801529
3969,16,Tripura,261690,2,Bishalgarh Municipal Council,বিশালগড় মিউনিসিপাল কাউন্সিল,5,0
3970,16,Tripura,249803,5,Dharmanagar Municipal Council,ধর্মনগর মিউনিসিপাল কাউন্সিল,5,801534
3971,16,Tripura,249789,2,Gandhigram,Gandhigram,7,0
3972,16,Tripura,249791,2,Indranagar,Indranagar,7,0
3973,16,Tripura,261687,3,Jirania Nagar Panchayat,জিরানিয়া নগর পঞ্চায়েত,7,0
3974,16,Tripura,249792,2,Jogendranagar,Jogendranagar,7,0
3975,16,Tripura,249804,4,Kailashahar Municipal Council,কৈলাশহর মিউনিসিপাল কাউন্সিল,5,801533
3976,16,Tripura,249800,5,Kamalpur Nagar Panchayat,কমলপুর নগর পঞ্চায়েত,7,801531
3977,16,Tripura,249783,5,Khowai Municipal Council,খোয়াই মিউনিসিপাল কাউন্সিল,5,801520
3978,16,Tripura,249805,7,Kumarghat Municipal Council,কুমারঘাট  পুর সভা,5,801535
3979,16,Tripura,249790,2,Kunjaban,Kunjaban,7,0
3980,16,Tripura,261691,3,Melaghar Municipal Council,মেলাঘর মিউনিসিপাল কাউন্সিল,5,0
3981,16,Tripura,261692,2,Mohanpur Municipal Council,মোহনপুর মিউনিসিপাল কাউন্সিল,5,0
3982,16,Tripura,249788,2,Narsingarh,Narsingarh,7,0
3983,16,Tripura,261688,2,Panisagar Nagar Panchayat,পানিসাগর নগর পঞ্চায়েত,7,0
3984,16,Tripura,249793,2,Pratapgarh,Pratapgarh,7,800628
3985,16,Tripura,249786,6,Ranirbazar Municipal Council,রানীরবাজার পৌর পরিষদ,5,801523
3986,16,Tripura,249799,5,Sabroom Nagar Panchayat,সাব্রুম পৌর পরিষদ,7,801530
3987,16,Tripura,261689,5,Santirbazar Municipal Council,শান্তিরবাজার পৌর পরিষদ,5,0
3988,16,Tripura,249787,5,Sonamura Nagar Panchayat,সোনামুড়া নগর পঞ্চায়েত,7,801525
3989,16,Tripura,249784,4,Teliamura Municipal Council,তেলিয়ামুরা মিউনিসিপাল কাউন্সিল,5,801521
3990,16,Tripura,249796,5,Udaipur Municipal Council,উদয়পুর মিউনিসিপাল কাউন্সিল,5,801526
3991,5,Uttarakhand,248449,9,Almora,Almora,4,800327
3992,5,Uttarakhand,262902,2,Augustmuni,Augustmuni,7,0
3993,5,Uttarakhand,248412,1,Badrinathpuri,Badrinathpuri,7,800290
3994,5,Uttarakhand,248447,8,Bageshwar,Bageshwar,5,800323
3995,5,Uttarakhand,248467,3,Bajpur,Bajpur,5,800344
3996,5,Uttarakhand,262922,3,Banbasa,Banbasa,7,0
3997,5,Uttarakhand,248410,5,Barahat-Uttarkashi,Barahat-Uttarkashi,5,800288
3998,5,Uttarakhand,248409,3,Barkot,Barkot,5,800287
3999,5,Uttarakhand,259826,3,Berinag,Berinag,5,0
4000,5,Uttarakhand,262847,1,Bhagwanpur,Bhagwanpur,7,0
4001,5,Uttarakhand,274457,4,Bhikiyasain,Bhikiyasain,7,0
4002,5,Uttarakhand,248456,6,Bhimtal,Bhimtal,5,800334
4003,5,Uttarakhand,248455,5,Bhowali,Bhowali,5,800333
4004,5,Uttarakhand,248423,3,Chamba,Chamba,5,800301
4005,5,Uttarakhand,277163,3,Chamiyala,Chamiyala,7,0
4006,5,Uttarakhand,248414,2,Chamoli Gopeshwar,Chamoli Gopeshwar,5,800292
4007,5,Uttarakhand,248451,3,Champawat,Champawat,5,800328
4008,5,Uttarakhand,297128,2,Chaukhutiya,Chaukhutiya,7,0
4009,5,Uttarakhand,262842,5,Chiniyalisaur,Chiniyalisaur,5,0
4010,5,Uttarakhand,248430,8,Dehradun,Dehradun,4,800309
4011,5,Uttarakhand,248421,5,Devprayag,Devprayag,5,800299
4012,5,Uttarakhand,299524,3,Dhandera,Dhandera,7,0
4013,5,Uttarakhand,248444,3,Dharchula,Dharchula,5,800320
4014,5,Uttarakhand,248445,3,Didihat,Didihat,5,800321
4015,5,Uttarakhand,248470,3,Dineshpur,Dineshpur,7,800349
4016,5,Uttarakhand,248440,2,Dogadda,Dogadda,5,800318
4017,5,Uttarakhand,248433,5,Doiwala,Doiwala,5,800312
4018,5,Uttarakhand,248448,2,Dwarahat,Dwarahat,7,800325
4019,5,Uttarakhand,248469,3,Gadarpur,Gadarpur,5,800348
4020,5,Uttarakhand,260112,4,Gairsain,GAIRSAIN,7,0
4021,5,Uttarakhand,277164,3,Gaja,Gaja,7,0
4022,5,Uttarakhand,262883,4,Gangolihat,Gangolihat,5,0
4023,5,Uttarakhand,248411,2,Gangotri,Gangotri,7,800289
4024,5,Uttarakhand,301880,2,Garhinegi,Garhinegi,7,0
4025,5,Uttarakhand,299525,7,Garud,Garud,7,0
4026,5,Uttarakhand,262832,2,Ghansali,Ghansali,7,0
4027,5,Uttarakhand,248416,3,Gochar,Gochar,5,800294
4028,5,Uttarakhand,277162,2,Gularbhoj,Gularbhoj,7,0
4029,5,Uttarakhand,301881,1,Guptkashi,Guptkashi,7,0
4030,5,Uttarakhand,248459,9,Haldwani-Cumkathgodam,Haldwani-CumKathgodam,4,800335
4031,5,Uttarakhand,248485,7,Haridwar,Haridwar,4,800359
4032,5,Uttarakhand,248428,3,Herbertpur,Herbertpur,5,800306
4033,5,Uttarakhand,300431,1,Imlikhera,Imlikhera,7,0
4034,5,Uttarakhand,248462,2,Jaspur,Jaspur,5,800342
4035,5,Uttarakhand,248481,3,Jhabrera,Jhabrera,7,800355
4036,5,Uttarakhand,248413,2,Joshimath,Joshimath,5,800291
4037,5,Uttarakhand,248458,4,Kaladhungi,Kaladhungi,5,800337
4038,5,Uttarakhand,248441,7,Kanvnagri Kotdwar,Kanvnagri Kotdwar,4,800319
4039,5,Uttarakhand,259921,5,Kapkot,Kapkot,7,0
4040,5,Uttarakhand,248417,6,Karnaprayag,Karnaprayag,5,800295
4041,5,Uttarakhand,248463,7,Kashipur,Kashipur,4,800339
4042,5,Uttarakhand,248418,3,Kedarnath,Kedarnath,7,800296
4043,5,Uttarakhand,248468,1,Kela Khera,Kela Khera,7,800345
4044,5,Uttarakhand,248477,11,Khatima,Khatima,5,800352
4045,5,Uttarakhand,248474,3,Kichha,Kichha,5,800347
4046,5,Uttarakhand,248420,3,Kirtinagar,Kirtinagar,7,800298
4047,5,Uttarakhand,248486,2,Laksar,Laksar,5,800360
4048,5,Uttarakhand,248460,1,Lalkuan,Lalkuan,7,800338
4049,5,Uttarakhand,299527,3,Lalpur,Lalpur,7,0
4050,5,Uttarakhand,277183,4,Lambgaon,Lambgaon,7,0
4051,5,Uttarakhand,248483,3,Landhaura,Landhaura,7,800357
4052,5,Uttarakhand,248450,3,Lohaghat,Lohaghat,5,800329
4053,5,Uttarakhand,248461,1,Mahua Dabra Haripura,Mahua Dabra Haripura,7,800341
4054,5,Uttarakhand,248465,3,Mahua Kheraganj,Mahua Kheraganj,5,800340
4055,5,Uttarakhand,248482,2,Manglaur,Manglaur,5,800356
4056,5,Uttarakhand,248426,4,Munikireti-Dhalwala,Munikireti-Dhalwala,5,800303
4057,5,Uttarakhand,301879,1,Munsyari,,7,0
4058,5,Uttarakhand,248429,2,Mussoorie,Mussoorie,5,800307
4059,5,Uttarakhand,299528,2,Nagla,Nagla,5,0
4060,5,Uttarakhand,248454,2,Nainital,Nainital,5,800331
4061,5,Uttarakhand,275661,2,Nanakmatta,Nanakmatta,7,0
4062,5,Uttarakhand,301882,6,Nandanagar,Nandanagar,7,0
4063,5,Uttarakhand,248415,4,Nandprayag,Nandprayag,7,800293
4064,5,Uttarakhand,248424,3,Narendranagar,Narendranagar,5,800302
4065,5,Uttarakhand,274461,2,Naugaon,NAUGAON,7,0
4066,5,Uttarakhand,299749,2,Padali Gurjar,Padali Gurjar,7,0
4067,5,Uttarakhand,301877,1,Pati,Pati,7,0
4068,5,Uttarakhand,248438,2,Pauri,Pauri,5,800316
4069,5,Uttarakhand,276459,2,Pipalkoti,Pipalkoti,7,0
4070,5,Uttarakhand,275670,2,Piran Kaliyar,Piran Kaliyar,7,0
4071,5,Uttarakhand,248446,7,Pithoragarh,Pithoragarh,4,800322
4072,5,Uttarakhand,259820,3,Pokhari,Pokhari,7,0
4073,5,Uttarakhand,262841,2,Purola,Purola,5,0
4074,5,Uttarakhand,248457,6,Ramnagar,Ramnagar,5,800336
4075,5,Uttarakhand,299529,1,Rampur,Rampur,7,0
4076,5,Uttarakhand,277190,1,Ranikhet Chiliyanaula,रानीखेत चिलियानौला,5,0
4077,5,Uttarakhand,248434,5,Rishikesh,Rishikesh,4,800313
4078,5,Uttarakhand,248478,6,Roorkee,Roorkee,4,800353
4079,5,Uttarakhand,248419,14,Rudraprayag,Rudraprayag,5,800297
4080,5,Uttarakhand,248471,6,Rudrapur,Rudrapur,4,800346
4081,5,Uttarakhand,262882,1,Satpuli,Satpuli,7,0
4082,5,Uttarakhand,275633,2,Selaqui(Central Hope Town),Selaqui(Central Hope Town),7,0
4083,5,Uttarakhand,248475,3,Shaktigarh,Shaktigarh,7,800350
4084,5,Uttarakhand,262858,2,Shivalik Nagar,Shivalik Nagar,5,0
4085,5,Uttarakhand,305322,1,Sirauli Kalan,सिरौली कलां,5,0
4086,5,Uttarakhand,248476,3,Sitarganj,Sitarganj,5,800351
4087,5,Uttarakhand,248437,14,Srinagar,Srinagar,4,800315
4088,5,Uttarakhand,248466,3,Sultanpur,Sultanpur,7,800343
4089,5,Uttarakhand,300592,1,Sultanpur-Adampur,Sultanpur -Adampur,7,0
4090,5,Uttarakhand,262843,3,Swargashram Jonk,Swargashram Jonk,7,0
4091,5,Uttarakhand,248452,2,Tanakpur,Tanakpur,5,800330
4092,5,Uttarakhand,299531,3,Tapovan,Tapovan,7,0
4093,5,Uttarakhand,248422,4,Tehri,Tehri,5,800300
4094,5,Uttarakhand,299532,2,Thalisain,Thalisain,7,0
4095,5,Uttarakhand,275665,4,Tharali,Tharali,7,0
4096,5,Uttarakhand,276616,1,Tilwara,TILWARA,7,0
4097,5,Uttarakhand,262901,4,Ukhimath,Ukhimath,7,0
4098,5,Uttarakhand,248427,3,Vikasnagar,Vikasnagar,5,800305
4099,9,Uttar Pradesh,297922,1,Achal Ganj,Achal Ganj,7,0
4100,9,Uttar Pradesh,249268,1,Achhalda,Achhalda,7,800987
4101,9,Uttar Pradesh,249066,1,Achhnera,Achhnera,5,800806
4102,9,Uttar Pradesh,249487,1,Adari,Adari,7,801199
4103,9,Uttar Pradesh,248917,1,Afzalgarh,Afzalgarh,5,800670
4104,9,Uttar Pradesh,248974,1,Agarwal Mandi,Agarwal Mandi,7,800725
4105,9,Uttar Pradesh,297071,4,Agawanpur,Agawanpur,7,0
4106,9,Uttar Pradesh,249062,11,Agra,Agra,4,800804
4107,9,Uttar Pradesh,249545,1,Ahraura,Ahraura,5,801247
4108,9,Uttar Pradesh,248887,3,Ailum,Ailum,7,800644
4109,9,Uttar Pradesh,297055,2,Ait,Ait,7,0
4110,9,Uttar Pradesh,249357,3,Ajhuwa,Ajhuwa,7,801075
4111,9,Uttar Pradesh,249277,7,Akbarpur,Akbarpur,7,800998
4112,9,Uttar Pradesh,249400,4,Akbarpur,Akbarpur,5,801116
4113,9,Uttar Pradesh,249095,1,Aliganj,Aliganj,5,801259
4114,9,Uttar Pradesh,249025,23,Aligarh,Aligarh,4,800768
4115,9,Uttar Pradesh,249175,2,Allahganj,Allahganj,7,800893
4116,9,Uttar Pradesh,249131,2,Allapur,Allapur,7,800849
4117,9,Uttar Pradesh,249088,2,Amanpur,Amanpur,7,801271
4118,9,Uttar Pradesh,248877,1,Ambehta,Ambehta,7,800634
4119,9,Uttar Pradesh,249402,5,Amethi(Amethi),Amethi(Amethi),7,801118
4120,9,Uttar Pradesh,249236,3,Amethi(Lucknow),Amethi(Lucknow),7,800954
4121,9,Uttar Pradesh,249484,4,Amila,Amila,7,801196
4122,9,Uttar Pradesh,248975,1,Aminagar Sarai,Aminagar Sarai,7,800726
4123,9,Uttar Pradesh,263353,2,Amraudhaa,Amraudhaa,7,0
4124,9,Uttar Pradesh,248950,24,Amroha,Amroha,5,800702
4125,9,Uttar Pradesh,249439,4,Anandnagar,Anandnagar,7,801155
4126,9,Uttar Pradesh,299053,6,Anpara,Anpara,7,0
4127,9,Uttar Pradesh,249352,2,Antu,Antu,7,801070
4128,9,Uttar Pradesh,249011,3,Anupshahr,Anupshahr,5,800755
4129,9,Uttar Pradesh,249145,2,Aonla,Aonla,5,800863
4130,9,Uttar Pradesh,249398,2,Ashrafpur Kichhauchha,Ashrafpur Kichhauchha,7,801114
4131,9,Uttar Pradesh,297623,1,Asothar,ASOTHAR,7,0
4132,9,Uttar Pradesh,249339,1,Atarra,Atarra,5,801056
4133,9,Uttar Pradesh,249270,1,Atasu,Atasu,7,800989
4134,9,Uttar Pradesh,249022,1,Atrauli,Atrauli,5,800765
4135,9,Uttar Pradesh,249468,1,Atraulia,Atraulia,7,801183
4136,9,Uttar Pradesh,249273,1,Auraiya,Auraiya,5,800992
4137,9,Uttar Pradesh,249004,2,Aurangabad,Aurangabad,7,800748
4138,9,Uttar Pradesh,249217,2,Auras,Auras,7,800934
4139,9,Uttar Pradesh,249102,1,Awagarh,Awagarh,7,801266
4140,9,Uttar Pradesh,249391,5,Ayodhya,Ayodhya,4,801109
4141,9,Uttar Pradesh,249477,1,Azamgarh,Azamgarh,5,801189
4142,9,Uttar Pradesh,249472,4,Azmatgarh,Azmatgarh,7,801187
4143,9,Uttar Pradesh,249428,2,Baansi,Baansi,5,801143
4144,9,Uttar Pradesh,249269,1,Babarpur Ajitmal,Babarpur Ajitmal,7,800988
4145,9,Uttar Pradesh,249336,1,Baberu,Baberu,7,801053
4146,9,Uttar Pradesh,297073,11,Babhnan Bazar,Babhnan Bazar,7,0
4147,9,Uttar Pradesh,263350,1,Babralaa,Babralaa,7,0
4148,9,Uttar Pradesh,248992,3,Babugarh,Babugarh,7,800738
4149,9,Uttar Pradesh,248947,2,Bachhraon,Bachhraon,5,800699
4150,9,Uttar Pradesh,249238,1,Bachhrawan,Bachhrawan,7,800956
4151,9,Uttar Pradesh,249313,2,Bada Gaon,Bada Gaon,7,801029
4152,9,Uttar Pradesh,249463,2,Badhani Bazar,BADHANI BAZAR,7,801178
4153,9,Uttar Pradesh,297056,5,Badhani Chafa,Badhani Chafa,7,0
4154,9,Uttar Pradesh,263358,4,Badlapur,Badlapur,7,0
4155,9,Uttar Pradesh,297053,4,Baghnagar Urf Bakhira,Baghnagar Urf Bakhira,7,0
4156,9,Uttar Pradesh,248973,1,Baghpat,Baghpat,5,800724
4157,9,Uttar Pradesh,249074,1,Bah,Bah,5,800814
4158,9,Uttar Pradesh,249513,1,Bahadurganj,Bahadurganj,7,801223
4159,9,Uttar Pradesh,249135,2,Bahedi,Bahedi,5,800853
4160,9,Uttar Pradesh,248935,3,Bahjoi,Bahjoi,5,800687
4161,9,Uttar Pradesh,249410,2,Bahraich,Bahraich,5,801125
4162,9,Uttar Pradesh,248959,2,Bahsuma,Bahsuma,7,800711
4163,9,Uttar Pradesh,249346,1,Bahuwa,Bahuwa,7,801063
4164,9,Uttar Pradesh,277185,1,Bairia,Bairia,7,0
4165,9,Uttar Pradesh,300768,4,Baitalpur,BAITALPUR,7,0
4166,9,Uttar Pradesh,249046,2,Bajna,Bajna,7,800789
4167,9,Uttar Pradesh,249265,2,Bakewar,Bakewar,7,800984
4168,9,Uttar Pradesh,249057,1,Baldeo,Baldeo,7,800793
4169,9,Uttar Pradesh,249497,1,Ballia,Ballia,5,801206
4170,9,Uttar Pradesh,249414,1,Balrampur,Balrampur,5,801129
4171,9,Uttar Pradesh,301242,1,Banaras Locomotive Works,बनारस लोकोमोटिव वर्क्स,6,0
4172,9,Uttar Pradesh,248889,3,Banat,Banat,7,800646
4173,9,Uttar Pradesh,249334,6,Banda,Banda,5,801051
4174,9,Uttar Pradesh,297057,2,Banda,Banda,7,0
4175,9,Uttar Pradesh,249212,2,Bangarmau,Bangarmau,5,800929
4176,9,Uttar Pradesh,249380,4,Banki,Banki,7,801097
4177,9,Uttar Pradesh,289237,15,Bankti,Bankti,7,0
4178,9,Uttar Pradesh,249498,1,Bansdih,Bansdih,7,801208
4179,9,Uttar Pradesh,249448,1,Bansgaon,Bansgaon,7,801163
4180,9,Uttar Pradesh,297048,6,Banthra,Banthra,7,0
4181,9,Uttar Pradesh,299018,6,Barauli,Barauli,7,0
4182,9,Uttar Pradesh,248972,4,Baraut,बड़ौत,5,800723
4183,9,Uttar Pradesh,249181,2,Barbar,Barbar,7,800899
4184,9,Uttar Pradesh,249149,1,Bareilly,Bareilly,4,800866
4185,9,Uttar Pradesh,249450,6,Barhalganj,Barhalganj,7,801165
4186,9,Uttar Pradesh,301390,2,Barhni Bazar,Barhni Bazar,7,0
4187,9,Uttar Pradesh,281989,2,Bariyarpur,Bariyarpur,7,0
4188,9,Uttar Pradesh,249161,2,Barkhera,Barkhera,7,800878
4189,9,Uttar Pradesh,297058,4,Barnahal,Barnahal,7,0
4190,9,Uttar Pradesh,249043,5,Barsana,Barsana,7,800786
4191,9,Uttar Pradesh,249311,1,Barua Sagar,Barua Sagar,5,801028
4192,9,Uttar Pradesh,249430,5,Basti,Basti,5,801147
4193,9,Uttar Pradesh,248870,2,Behat,Behat,7,800629
4194,9,Uttar Pradesh,249353,8,Belha,बेल्हा,5,801071
4195,9,Uttar Pradesh,277186,2,Belhara,Belhara,7,0
4196,9,Uttar Pradesh,297059,2,Belhar Kala,Belhar Kala,7,0
4197,9,Uttar Pradesh,301014,1,Belsar,BELSAR,7,0
4198,9,Uttar Pradesh,249492,1,Belthara Road,Belthara Road,7,801202
4199,9,Uttar Pradesh,249208,1,Beniganj,Beniganj,7,800926
4200,9,Uttar Pradesh,249031,1,Beswan,Beswan,7,800774
4201,9,Uttar Pradesh,249109,1,Bewar,Bewar,7,800827
4202,9,Uttar Pradesh,249389,13,Bhadarsa,Bhadarsa,7,801106
4203,9,Uttar Pradesh,249535,19,Bhadohi,Bhadohi,5,801239
4204,9,Uttar Pradesh,249229,6,Bhagwant Nagar,Bhagwant Nagar,7,800945
4205,9,Uttar Pradesh,300729,4,Bhaluani,BHALUANI,7,0
4206,9,Uttar Pradesh,297060,25,Bhanpur Kaswa,Bhanpur Kaswa,7,0
4207,9,Uttar Pradesh,297061,7,Bharatbhari,Bharatbhari,7,0
4208,9,Uttar Pradesh,249374,1,Bharatganj,Bharatganj,7,801091
4209,9,Uttar Pradesh,249093,3,Bhargain,Bhargain,7,801276
4210,9,Uttar Pradesh,249264,2,Bharthana,Bharthana,5,800983
4211,9,Uttar Pradesh,249361,8,Bharwari(Kaushambi),Bharwari(Kaushambi),5,801079
4212,9,Uttar Pradesh,249467,1,Bhatpar Rani,Bhatpar Rani,7,801182
4213,9,Uttar Pradesh,249007,2,Bhawan Bahadur Nagar,Bhawan Bahadur Nagar,7,800751
4214,9,Uttar Pradesh,297025,4,Bhinga,Bhinga,5,0
4215,9,Uttar Pradesh,300719,1,Bhira,BHIRA,7,0
4216,9,Uttar Pradesh,249108,1,Bhogaon,Bhogaon,7,800826
4217,9,Uttar Pradesh,248928,3,Bhojpur Dharampur,Bhojpur Dharampur,7,800681
4218,9,Uttar Pradesh,248902,2,Bhokarhedi,Bhokarhedi,7,800658
4219,9,Uttar Pradesh,249267,1,Bidhuna,Bidhuna,7,800986
4220,9,Uttar Pradesh,249228,4,Bighapur,Bighapur,7,800944
4221,9,Uttar Pradesh,248910,7,Bijnor,Bijnor,5,800665
4222,9,Uttar Pradesh,249393,2,Bikapur,Bikapur,7,801111
4223,9,Uttar Pradesh,248931,2,Bilari,Bilari,5,800684
4224,9,Uttar Pradesh,249470,4,Bilariaganj,Bilariaganj,5,801185
4225,9,Uttar Pradesh,248941,5,Bilaspur,Bilaspur,5,800693
4226,9,Uttar Pradesh,248997,2,Bilaspur,Bilaspur,7,800741
4227,9,Uttar Pradesh,249203,1,Bilgram,Bilgram,5,800921
4228,9,Uttar Pradesh,249282,2,Bilhaur,Bilhaur,5,801002
4229,9,Uttar Pradesh,249085,2,Bilram,Bilram,7,801268
4230,9,Uttar Pradesh,249163,2,Bilsanda,Bilsanda,7,800880
4231,9,Uttar Pradesh,249122,2,Bilsi,Bilsi,5,800840
4232,9,Uttar Pradesh,249345,2,Bindki,Bindki,5,801062
4233,9,Uttar Pradesh,249162,3,Bisalpur,Bisalpur,5,800879
4234,9,Uttar Pradesh,249338,1,Bisanda Buzurg,Bisanda Buzurg,7,801055
4235,9,Uttar Pradesh,249118,2,Bisauli,Bisauli,5,800836
4236,9,Uttar Pradesh,249144,1,Bisharatganj,Bisharatganj,7,800862
4237,9,Uttar Pradesh,297050,12,Biskohar,Biskohar,7,0
4238,9,Uttar Pradesh,249193,1,Biswan,Biswan,5,800911
4239,9,Uttar Pradesh,249285,2,Bithoor,Bithoor,7,801004
4240,9,Uttar Pradesh,263351,13,Bkt,bakshi ka talaab,7,800949
4241,9,Uttar Pradesh,297075,4,Boodhanpur,बूढ़नपुर,7,0
4242,9,Uttar Pradesh,297062,3,Brijmanganj,Brijmanganj,7,0
4243,9,Uttar Pradesh,249126,2,Budaun,Budaun,5,800844
4244,9,Uttar Pradesh,248897,2,Budhana,Budhana,7,800654
4245,9,Uttar Pradesh,249009,2,Bugrasi,Bugrasi,7,800753
4246,9,Uttar Pradesh,249005,4,Bulandshahr,Bulandshahr,5,800749
4247,9,Uttar Pradesh,297029,3,Campierganj,Campierganj,7,0
4248,9,Uttar Pradesh,249362,2,Chail,Chail,7,801080
4249,9,Uttar Pradesh,249522,1,Chakia,Chakia,7,801231
4250,9,Uttar Pradesh,249520,1,Chandauli,Chandauli,7,801229
4251,9,Uttar Pradesh,297076,2,Chandaus,Chandaus,7,0
4252,9,Uttar Pradesh,248937,2,Chandausi,Chandausi,5,800689
4253,9,Uttar Pradesh,248924,2,Chandpur,Chandpur,5,800677
4254,9,Uttar Pradesh,249330,1,Charkhari,Charkhari,5,801047
4255,9,Uttar Pradesh,248894,2,Charthaval,Charthaval,7,800651
4256,9,Uttar Pradesh,299009,3,Charwa,Charwa,7,0
4257,9,Uttar Pradesh,298915,2,Chauk,CHAUK,7,0
4258,9,Uttar Pradesh,249045,2,Chaumuha,Chaumuha,7,800788
4259,9,Uttar Pradesh,248969,1,Chhaprauli,Chhaprauli,7,800720
4260,9,Uttar Pradesh,249023,1,Chharra Rafatpur,Chharra Rafatpur,7,800766
4261,9,Uttar Pradesh,249044,1,Chhata,Chhata,7,800787
4262,9,Uttar Pradesh,249017,1,Chhatari,Chhatari,7,800761
4263,9,Uttar Pradesh,249256,2,Chhibramau,Chhibramau,5,800975
4264,9,Uttar Pradesh,297077,4,Chhitauni,Chhitauni,7,0
4265,9,Uttar Pradesh,296986,4,Chhutmalpura,Chhutmalpura,7,0
4266,9,Uttar Pradesh,277189,6,Chirayakot,Chirayakot,7,0
4267,9,Uttar Pradesh,249303,1,Chirgaon,Chirgaon,5,801020
4268,9,Uttar Pradesh,249496,1,Chitbara Gaon,Chitbara Gaon,7,801205
4269,9,Uttar Pradesh,249342,3,Chitrakoot Dham - Karwi,Chitrakoot Dham - Karwi,5,801059
4270,9,Uttar Pradesh,249549,1,Chopan,Chopan,7,801251
